id,ticker,date,open,high,low,close,adj_close,volume
21666,PYPL,2022-03-07,99.3403,100.0986,93.2843,93.3941,93.3941,26529900
21667,PYPL,2022-03-08,92.8254,98.3726,92.0372,94.6811,94.6811,25130900
21668,PYPL,2022-03-09,97.8937,100.4977,97.0656,99.9889,99.9889,20811300
21669,PYPL,2022-03-10,98.8216,99.0909,96.1777,98.3227,98.3227,14703200
21670,PYPL,2022-03-11,99.5199,99.5898,95.2997,96.3473,96.3473,15141700
21671,PYPL,2022-03-14,95.8235,100.4079,94.4117,96.6466,96.6466,20988900
21672,PYPL,2022-03-15,98.4474,100.3380,95.8285,100.2283,100.2283,18032900
21673,PYPL,2022-03-16,102.1439,107.6910,101.6550,107.6711,107.6711,24840500
21674,PYPL,2022-03-17,106.3142,111.9213,106.2244,111.9013,111.9013,21950800
21675,PYPL,2022-03-18,111.2728,119.1047,109.9758,118.4961,118.4961,31997800
21676,PYPL,2022-03-21,116.9496,117.2290,112.2405,114.3856,114.3856,19888900
21677,PYPL,2022-03-22,114.3856,119.0747,114.3856,117.5981,117.5981,16746100
21678,PYPL,2022-03-23,115.2635,117.0893,113.8269,114.3856,114.3856,14430600
21679,PYPL,2022-03-24,115.5529,115.9220,113.0586,115.7823,115.7823,13546700
21680,PYPL,2022-03-25,115.7724,115.9220,111.8315,113.4976,113.4976,12371500
21681,PYPL,2022-03-28,113.7371,116.8299,112.1009,115.9021,115.9021,13868000
21682,PYPL,2022-03-29,118.3763,121.2697,116.7002,120.9005,120.9005,15918400
21683,PYPL,2022-03-30,122.0429,122.5267,117.7578,118.2167,118.2167,16513300
21684,PYPL,2022-03-31,117.8326,118.6158,115.3234,115.3833,115.3833,13928300
21685,PYPL,2022-04-01,115.7325,117.9673,114.7747,116.4009,116.4009,11037800
21686,PYPL,2022-04-04,116.7900,122.0379,116.6104,121.5789,121.5789,15266400
21687,PYPL,2022-04-05,122.5467,122.6345,116.9327,117.3787,117.3787,12778700
21688,PYPL,2022-04-06,114.9942,115.2536,110.6043,112.2306,112.2306,16288900
21689,PYPL,2022-04-07,111.2628,114.0763,109.8461,112.7793,112.7793,12471300
21690,PYPL,2022-04-08,112.0011,112.9788,109.9957,110.9535,110.9535,10521800
21691,PYPL,2022-04-11,109.4969,111.1381,108.1899,109.5567,109.5567,10706600
21692,PYPL,2022-04-12,111.3825,112.4800,107.5015,108.0003,108.0003,12493600
21693,PYPL,2022-04-13,102.3534,105.7056,102.0541,104.9274,104.9274,26481900
21694,PYPL,2022-04-14,104.8376,105.4562,101.8246,102.0740,102.0740,16125800
21695,PYPL,2022-04-18,101.8146,102.7624,98.9064,100.3480,100.3480,15342400
21696,PYPL,2022-04-19,99.7694,104.6182,99.6796,103.4209,103.4209,12768100
21697,PYPL,2022-04-20,101.7149,101.7149,94.2122,94.6811,94.6811,26487000
21698,PYPL,2022-04-21,95.9133,97.3849,88.6052,89.1938,89.1938,27204100
21699,PYPL,2022-04-22,89.0891,90.0418,85.7817,85.8316,85.8316,21053000
21700,PYPL,2022-04-25,85.1282,87.7272,84.2253,87.5775,87.5775,15683400
21701,PYPL,2022-04-26,86.5699,86.6647,83.3773,83.5070,83.5070,17205300
21702,PYPL,2022-04-27,83.3773,86.4053,81.9306,82.4195,82.4195,24669800
21703,PYPL,2022-04-28,84.8638,92.9651,84.1754,91.8776,91.8776,42836600
21704,PYPL,2022-04-29,90.7901,94.2920,87.5476,87.7272,87.7272,24872400
21705,PYPL,2022-05-02,87.3481,92.2767,86.6198,91.3189,91.3189,21340500
21706,PYPL,2022-05-03,91.2690,92.0372,89.8323,90.5008,90.5008,15227600
21707,PYPL,2022-05-04,90.0418,92.6358,86.9191,92.5061,92.5061,15850600
21708,PYPL,2022-05-05,90.5207,90.5207,83.9759,85.2330,85.2330,22066500
21709,PYPL,2022-05-06,85.1232,85.1731,80.7134,81.4916,81.4916,21369300
21710,PYPL,2022-05-09,79.7057,81.9506,78.6681,79.3466,79.3466,25513700
21711,PYPL,2022-05-10,81.5215,82.0803,75.9544,78.5684,78.5684,21126300
21712,PYPL,2022-05-11,77.5707,80.2046,74.8470,74.9966,74.9966,16770200
21713,PYPL,2022-05-12,73.5799,76.3834,71.6653,74.1187,74.1187,29361000
21714,PYPL,2022-05-13,76.1939,79.0074,76.1939,78.6482,78.6482,17111400
21715,PYPL,2022-05-16,78.4087,78.8777,76.0123,77.4709,77.4709,15432300
21716,PYPL,2022-05-17,79.7057,81.0975,77.1317,79.5661,79.5661,12677400
21717,PYPL,2022-05-18,78.4187,79.7536,76.5929,77.0020,77.0020,15955300
21718,PYPL,2022-05-19,76.6528,82.1202,76.6528,81.0925,81.0925,19779300
21719,PYPL,2022-05-20,83.5169,83.5768,77.3811,80.3542,80.3542,16887400
21720,PYPL,2022-05-23,80.2545,81.8707,79.0971,80.9928,80.9928,12309200
21721,PYPL,2022-05-24,79.7057,79.8155,77.0219,78.4686,78.4686,13309600
21722,PYPL,2022-05-25,77.7802,80.5937,77.0718,79.9352,79.9352,14075400
21723,PYPL,2022-05-26,80.1846,81.1125,79.5671,80.2345,80.2345,21681900
21724,PYPL,2022-05-27,80.9728,85.2230,80.5538,85.0135,85.0135,16874100
21725,PYPL,2022-05-31,84.5096,86.3923,82.9482,85.0135,85.0135,15500000
21726,PYPL,2022-06-01,85.2729,86.5699,81.6612,82.2898,82.2898,11019100
21727,PYPL,2022-06-02,82.0304,88.4056,82.0304,88.1163,88.1163,17299800
21728,PYPL,2022-06-03,86.4801,87.8968,85.5023,86.3304,86.3304,11808300
21729,PYPL,2022-06-06,87.7571,88.7848,86.2007,86.6098,86.6098,12472000
21730,PYPL,2022-06-07,84.9037,88.6151,84.3251,88.3857,88.3857,10423800
21731,PYPL,2022-06-08,88.1163,89.1140,86.6896,87.3082,87.3082,9129600
21732,PYPL,2022-06-09,86.6098,87.9267,83.8761,83.9160,83.9160,11771500
21733,PYPL,2022-06-10,80.2445,81.2721,78.0695,79.1171,79.1171,19125000
21734,PYPL,2022-06-13,75.8546,77.9498,73.2906,73.5500,73.5500,19674400
21735,PYPL,2022-06-14,74.1286,74.9068,71.2902,72.2929,72.2929,19289300
21736,PYPL,2022-06-15,73.3005,76.9222,72.2230,75.6551,75.6551,17165600
21737,PYPL,2022-06-16,73.1609,73.8942,70.5469,71.0657,71.0657,14404300
21738,PYPL,2022-06-17,71.1655,73.4901,70.3075,72.7319,72.7319,17231100
21739,PYPL,2022-06-21,74.3382,74.8270,72.1133,72.2031,72.2031,14934800
21740,PYPL,2022-06-22,71.7042,74.4030,71.2144,72.8017,72.8017,13575700
21741,PYPL,2022-06-23,73.1010,73.8293,71.3950,73.6398,73.6398,16986800
21742,PYPL,2022-06-24,74.6175,78.4786,74.2184,77.5008,77.5008,29843800
21743,PYPL,2022-06-27,77.8101,78.2691,75.1463,75.7649,75.7649,11657200
21744,PYPL,2022-06-28,75.5054,76.7426,71.4468,71.6544,71.6544,14995000
21745,PYPL,2022-06-29,71.0478,71.9836,69.6091,71.3052,71.3052,11344500
21746,PYPL,2022-06-30,70.6567,70.7265,67.4241,69.6789,69.6789,14264700
21747,PYPL,2022-07-01,69.6789,71.5346,69.4993,71.2353,71.2353,9727300
21748,PYPL,2022-07-05,70.0181,74.3132,68.6014,74.2284,74.2284,12823700
21749,PYPL,2022-07-06,74.6574,75.2261,72.4625,73.0711,73.0711,9436600
21750,PYPL,2022-07-07,73.0112,74.9767,72.6022,74.8669,74.8669,10739800
21751,PYPL,2022-07-08,72.9514,74.5876,71.6643,73.2606,73.2606,11734500
21752,PYPL,2022-07-11,72.4924,73.1110,69.9084,70.3075,70.3075,10854700
21753,PYPL,2022-07-12,70.2975,72.3428,70.2975,71.2653,71.2653,12294900
21754,PYPL,2022-07-13,69.0604,71.9038,68.3520,71.1954,71.1954,12037000
21755,PYPL,2022-07-14,70.3574,70.6866,68.5515,69.3896,69.3896,9822500
21756,PYPL,2022-07-15,70.3673,73.8293,70.0880,73.7395,73.7395,14155300
21757,PYPL,2022-07-18,74.9447,76.3834,73.4402,73.9590,73.9590,14053100
21758,PYPL,2022-07-19,75.2860,77.7203,74.1486,77.5607,77.5607,11531800
21759,PYPL,2022-07-20,76.7027,80.1248,76.6728,80.0549,80.0549,13929300
21760,PYPL,2022-07-21,79.6060,83.9360,79.5361,82.5591,82.5591,17900400
21761,PYPL,2022-07-22,82.4594,84.3151,80.1647,80.8631,80.8631,12379700
21762,PYPL,2022-07-25,80.6635,82.0902,78.8577,81.4617,81.4617,11219000
21763,PYPL,2022-07-26,79.8454,80.0350,76.5331,76.8623,76.8623,13245400
21764,PYPL,2022-07-27,82.9083,86.8193,81.1724,86.2207,86.2207,30554900
21765,PYPL,2022-07-28,85.3427,86.3005,83.1578,85.6620,85.6620,12476500
21766,PYPL,2022-07-29,86.3205,87.4179,84.6244,86.3304,86.3304,12115700
21767,PYPL,2022-08-01,86.8492,89.0042,85.0733,88.3607,88.3607,11710200
21768,PYPL,2022-08-02,86.9091,90.4609,86.7096,89.4233,89.4233,19673900
21769,PYPL,2022-08-03,100.9067,101.7119,97.0457,97.6942,97.6942,53766800
21770,PYPL,2022-08-04,97.6742,98.1830,94.2521,96.7563,96.7563,20145900
21771,PYPL,2022-08-05,95.0203,96.7663,94.1923,95.1002,95.1002,12281500
21772,PYPL,2022-08-08,96.1278,98.7118,95.1002,96.0380,96.0380,19557500
21773,PYPL,2022-08-09,95.2298,95.5591,93.3941,94.2621,94.2621,12357200
21774,PYPL,2022-08-10,97.8638,98.7717,96.1378,98.6819,98.6819,17077200
21775,PYPL,2022-08-11,100.8868,101.7149,98.3227,98.8814,98.8814,16441200
21776,PYPL,2022-08-12,100.3161,101.5453,99.7793,100.8668,100.8668,12320900
21777,PYPL,2022-08-15,100.4877,101.9842,100.2383,101.2759,101.2759,10125600
21778,PYPL,2022-08-16,102.3334,102.7924,99.9290,101.8446,101.8446,14123800
21779,PYPL,2022-08-17,99.8192,100.7671,98.7916,99.1907,99.1907,10651100
21780,PYPL,2022-08-18,98.5242,100.3979,96.9359,99.6297,99.6297,11268500
21781,PYPL,2022-08-19,97.6642,98.2030,95.6788,96.3373,96.3373,11274700
21782,PYPL,2022-08-22,93.8331,95.0752,92.9152,93.3642,93.3642,12384400
21783,PYPL,2022-08-23,92.8154,95.0702,92.1669,92.9850,92.9850,11397500
21784,PYPL,2022-08-24,92.9052,95.5491,92.8055,93.5438,93.5438,8957700
21785,PYPL,2022-08-25,93.9229,96.5368,93.7333,96.4969,96.4969,8169100
21786,PYPL,2022-08-26,96.6715,97.2302,92.4164,92.4862,92.4862,12286500
21787,PYPL,2022-08-29,90.8151,93.7533,90.7402,92.4463,92.4463,11062900
21788,PYPL,2022-08-30,93.0649,94.3020,90.5407,91.5883,91.5883,8773000
21789,PYPL,2022-08-31,95.2149,96.1577,93.0150,93.2245,93.2245,14585800
21790,PYPL,2022-09-01,92.0392,92.6458,89.5869,92.4463,92.4463,10452100
21791,PYPL,2022-09-02,93.4939,93.8530,90.4010,90.9198,90.9198,8673500
21792,PYPL,2022-09-06,90.9497,91.9943,89.6039,91.4037,91.4037,9198900
21793,PYPL,2022-09-07,91.6681,95.3346,91.5484,94.7510,94.7510,9529700
21794,PYPL,2022-09-08,93.3841,96.1547,93.1547,95.9482,95.9482,10113300
21795,PYPL,2022-09-09,95.9781,97.0457,95.4394,96.0081,96.0081,12020100
21796,PYPL,2022-09-12,97.0556,99.0710,96.6266,97.4248,97.4248,11236300
21797,PYPL,2022-09-13,93.9728,97.1354,93.5837,94.7909,94.7909,15105400
21798,PYPL,2022-09-14,96.5368,97.6193,95.3097,97.4348,97.4348,15117200
21799,PYPL,2022-09-15,94.8807,98.7517,94.8008,96.1777,96.1777,15043100
21800,PYPL,2022-09-16,94.6811,94.7310,91.6382,93.7832,93.7832,17490500
21801,PYPL,2022-09-19,92.7855,94.9256,92.4164,94.8108,94.8108,10977500
21802,PYPL,2022-09-20,91.9175,93.2943,90.1865,91.4187,91.4187,15905800
21803,PYPL,2022-09-21,92.8553,95.4194,90.9198,90.9697,90.9697,14457900
21804,PYPL,2022-09-22,90.6455,91.2890,86.8991,87.4578,87.4578,12996900
21805,PYPL,2022-09-23,86.7195,87.4279,85.4824,86.7694,86.7694,12175900
21806,PYPL,2022-09-26,86.8642,88.8745,83.9360,84.0657,84.0657,16936400
21807,PYPL,2022-09-27,85.1531,87.4927,84.3849,85.5522,85.5522,11627600
21808,PYPL,2022-09-28,85.6320,91.4386,85.3627,90.9098,90.9098,14925900
21809,PYPL,2022-09-29,89.4632,90.3511,87.5077,88.4954,88.4954,10772500
21810,PYPL,2022-09-30,87.7472,89.3135,85.7817,85.8715,85.8715,10641900
21811,PYPL,2022-10-03,87.3281,87.8569,85.2479,86.9789,86.9789,10416300
21812,PYPL,2022-10-04,89.3435,92.7855,89.2936,92.5760,92.5760,11239500
21813,PYPL,2022-10-05,90.8101,94.3918,90.7801,93.6136,93.6136,9803500
21814,PYPL,2022-10-06,93.0050,95.3496,93.0050,94.2022,94.2022,8652300
21815,PYPL,2022-10-07,91.9674,92.6059,89.4781,89.9620,89.9620,9229600
21816,PYPL,2022-10-10,87.1785,87.6474,84.0407,84.3251,84.3251,20930500
21817,PYPL,2022-10-11,83.8961,84.6244,79.6359,82.8984,82.8984,16098600
21818,PYPL,2022-10-12,83.3473,84.9736,82.1301,83.6167,83.6167,11069300
21819,PYPL,2022-10-13,79.1690,84.5895,79.1670,83.8462,83.8462,15397900
21820,PYPL,2022-10-14,84.0657,85.3228,80.1048,80.2844,80.2844,11757000
21821,PYPL,2022-10-17,82.5143,84.6344,82.4394,84.4647,84.4647,19583300
21822,PYPL,2022-10-18,87.2164,87.5476,84.4198,85.0933,85.0933,9921600
21823,PYPL,2022-10-19,84.1654,85.5622,83.1149,84.2752,84.2752,8590100
21824,PYPL,2022-10-20,84.4847,87.3980,83.8063,84.5845,84.5845,10581900
21825,PYPL,2022-10-21,83.4311,84.9337,82.1601,83.7464,83.7464,14423800
21826,PYPL,2022-10-24,84.3550,84.4049,80.6735,83.1278,83.1278,13299000
21827,PYPL,2022-10-25,85.9713,89.4732,85.7617,89.0342,89.0342,18001400
21828,PYPL,2022-10-26,87.8968,91.1293,87.7172,88.3458,88.3458,12101100
21829,PYPL,2022-10-27,88.3458,89.5031,86.8991,87.1485,87.1485,10785800
21830,PYPL,2022-10-28,85.8914,87.2174,83.9958,86.0511,86.0511,16005700
21831,PYPL,2022-10-31,85.3128,86.0511,82.2798,83.3872,83.3872,17709500
21832,PYPL,2022-11-01,84.8040,85.9413,82.8634,82.9183,82.9183,10269700
21833,PYPL,2022-11-02,82.9183,84.0258,79.2069,79.2668,79.2668,13037400
21834,PYPL,2022-11-03,77.9698,78.5384,75.1164,76.3735,76.3735,26962900
21835,PYPL,2022-11-04,74.8270,75.1363,71.0039,75.0066,75.0066,41464900
21836,PYPL,2022-11-07,76.3535,77.9997,75.9444,77.4809,77.4809,18061500
21837,PYPL,2022-11-08,77.9698,83.0380,77.8700,80.9429,80.9429,19481300
21838,PYPL,2022-11-09,79.8354,80.0649,77.9099,78.4985,78.4985,14327600
21839,PYPL,2022-11-10,83.9160,86.6996,82.9183,86.5998,86.5998,20122100
21840,PYPL,2022-11-11,86.3204,91.7878,86.2606,90.8200,90.8200,19916700
21841,PYPL,2022-11-14,89.9521,91.1593,88.7149,89.3036,89.3036,10944100
21842,PYPL,2022-11-15,92.2767,92.4064,89.0741,89.6527,89.6527,14515700
21843,PYPL,2022-11-16,89.4133,89.5031,85.2828,86.8392,86.8392,17049800
21844,PYPL,2022-11-17,84.4198,87.1386,83.3174,85.4425,85.4425,11250100
21845,PYPL,2022-11-18,86.6597,87.0787,84.2353,84.7241,84.7241,9371700
21846,PYPL,2022-11-21,84.0657,84.5994,80.3842,80.4440,80.4440,13839700
21847,PYPL,2022-11-22,79.9552,79.9751,75.8746,79.7257,79.7257,17402600
21848,PYPL,2022-11-23,79.3366,80.8032,78.5534,80.5638,80.5638,8851700
21849,PYPL,2022-11-25,80.4141,80.5638,79.2328,79.8953,79.8953,4634500
21850,PYPL,2022-11-28,79.7457,82.7288,79.4563,79.7457,79.7457,11282600
21851,PYPL,2022-11-29,79.0473,80.5638,77.0818,77.4609,77.4609,15491100
21852,PYPL,2022-11-30,77.5208,78.9275,75.1463,78.2292,78.2292,25747300
21853,PYPL,2022-12-01,78.9275,80.5598,77.9598,78.3489,78.3489,15189000
21854,PYPL,2022-12-02,76.6428,76.8823,74.3481,74.4878,74.4878,24238400
21855,PYPL,2022-12-05,73.8393,75.3159,72.6570,73.4502,73.4502,18317200
21856,PYPL,2022-12-06,73.2108,73.6697,71.1854,72.0634,72.0634,14692600
21857,PYPL,2022-12-07,71.5147,75.1662,70.8462,74.2484,74.2484,24695600
21858,PYPL,2022-12-08,74.9168,75.6850,73.6198,74.0488,74.0488,13151100
21859,PYPL,2022-12-09,73.7794,74.4180,73.1708,73.4003,73.4003,11781600
21860,PYPL,2022-12-12,72.9663,73.8942,72.6321,73.6298,73.6298,13652800
21861,PYPL,2022-12-13,76.8623,77.6305,72.9314,73.5300,73.5300,20069600
21862,PYPL,2022-12-14,73.5300,74.1636,71.4249,72.4625,72.4625,18298800
21863,PYPL,2022-12-15,71.1256,71.4947,69.2798,69.6091,69.6091,17639900
21864,PYPL,2022-12-16,69.2399,70.6966,68.2921,69.1003,69.1003,25735200
21865,PYPL,2022-12-19,68.9007,69.4395,67.5937,68.7910,68.7910,15330000
21866,PYPL,2022-12-20,68.2273,69.9683,67.9729,68.6014,68.6014,9470900
21867,PYPL,2022-12-21,68.6513,70.0281,67.9130,69.0504,69.0504,13861600
21868,PYPL,2022-12-22,68.3819,68.6593,66.2319,68.4118,68.4118,16488200
21869,PYPL,2022-12-23,67.8931,69.0903,67.5538,68.8708,68.8708,9990400
21870,PYPL,2022-12-27,68.8010,69.0803,67.5239,68.1724,68.1724,10323800
21871,PYPL,2022-12-28,67.9629,69.3098,67.1368,67.3942,67.3942,8897600
21872,PYPL,2022-12-29,68.2323,70.5768,68.0627,70.3973,70.3973,13143000
21873,PYPL,2022-12-30,69.3198,71.0956,68.9007,71.0557,71.0557,10175700
21874,PYPL,2023-01-03,73.5200,75.0864,73.2108,74.4080,74.4080,27974200
21875,PYPL,2023-01-04,75.9345,78.2990,75.2560,77.5108,77.5108,19144700
21876,PYPL,2023-01-05,77.1217,77.1417,75.4755,76.0941,76.0941,11113800
21877,PYPL,2023-01-06,76.5929,76.8823,73.7794,76.3036,76.3036,14167900
21878,PYPL,2023-01-09,76.8224,78.5833,76.3535,76.9022,76.9022,12966100
21879,PYPL,2023-01-10,76.7226,77.8400,76.3236,77.7403,77.7403,10436000
21880,PYPL,2023-01-11,78.4886,79.0074,77.6405,78.3589,78.3589,10640400
21881,PYPL,2023-01-12,78.8278,80.1148,76.9222,79.5960,79.5960,9381900
21882,PYPL,2023-01-13,78.3439,79.6249,77.8500,79.2967,79.2967,8624700
21883,PYPL,2023-01-17,79.9552,80.4790,78.6981,79.9951,79.9951,11261800
21884,PYPL,2023-01-18,79.6160,80.5638,76.9431,77.1317,77.1317,13601900
21885,PYPL,2023-01-19,76.0851,77.2414,75.7848,76.5730,76.5730,10023400
21886,PYPL,2023-01-20,76.8344,78.9176,75.7249,78.9076,78.9076,12193200
21887,PYPL,2023-01-23,77.6505,79.5361,76.4832,79.3166,79.3166,17407300
21888,PYPL,2023-01-24,79.1969,80.2046,77.9299,79.3965,79.3965,9491300
21889,PYPL,2023-01-25,78.3788,79.3665,77.1217,78.9176,78.9176,9463400
21890,PYPL,2023-01-26,79.8953,80.7134,78.3748,80.6236,80.6236,10566000
21891,PYPL,2023-01-27,80.3742,82.3446,80.1347,81.6413,81.6413,10889100
21892,PYPL,2023-01-30,80.6835,81.1723,79.3516,79.4563,79.4563,10301000
21893,PYPL,2023-01-31,79.5162,82.2798,79.4264,81.3020,81.3020,15730300
21894,PYPL,2023-02-01,81.1524,83.4072,79.3965,82.7188,82.7188,13221600
21895,PYPL,2023-02-02,86.5200,88.4206,84.4548,86.7594,86.7594,16906600
21896,PYPL,2023-02-03,85.1931,87.6374,85.0035,85.3228,85.3228,14786900
21897,PYPL,2023-02-06,83.1378,83.6067,81.9456,82.1401,82.1401,14175900
21898,PYPL,2023-02-07,81.8707,83.4770,80.6366,83.0380,83.0380,13520800
21899,PYPL,2023-02-08,82.1601,82.4195,79.4364,79.5361,79.5361,13569300
21900,PYPL,2023-02-09,81.5415,81.6113,77.9149,78.2391,78.2391,25473900
21901,PYPL,2023-02-10,79.1869,82.6589,78.4187,80.6136,80.6136,37521000
21902,PYPL,2023-02-13,80.4640,80.5239,78.2591,79.2668,79.2668,15898500
21903,PYPL,2023-02-14,78.8178,79.1899,76.1240,77.0818,77.0818,18802000
21904,PYPL,2023-02-15,76.3535,78.6083,75.8746,77.7303,77.7303,14494600
21905,PYPL,2023-02-16,76.6927,78.5384,76.3635,76.5530,76.5530,11461800
21906,PYPL,2023-02-17,76.0242,76.1540,73.4203,74.4878,74.4878,15855700
21907,PYPL,2023-02-21,73.5400,75.3957,73.5121,75.0665,75.0665,14537400
21908,PYPL,2023-02-22,75.1862,76.1041,74.7123,75.3059,75.3059,9526700
21909,PYPL,2023-02-23,75.7150,76.1041,73.4562,75.0166,75.0166,9292000
21910,PYPL,2023-02-24,73.3305,73.8593,72.8117,73.3804,73.3804,12317700
21911,PYPL,2023-02-27,74.1486,74.3930,73.2906,73.5999,73.5999,8579300
21912,PYPL,2023-02-28,73.3604,74.1685,72.9613,73.4302,73.4302,8607400
21913,PYPL,2023-03-01,73.4602,74.0488,73.0811,73.6497,73.6497,7699600
21914,PYPL,2023-03-02,72.4565,74.1985,72.4326,73.9291,73.9291,7729100
21915,PYPL,2023-03-03,73.9890,76.1440,73.9191,76.1140,76.1140,10040000
21916,PYPL,2023-03-06,76.7625,77.5807,76.1839,76.6029,76.6029,9608600
21917,PYPL,2023-03-07,76.3635,77.2015,74.6175,74.7372,74.7372,9680400
21918,PYPL,2023-03-08,74.9867,76.0242,74.1785,75.6651,75.6651,9467900
21919,PYPL,2023-03-09,76.7825,79.0822,75.5503,75.7549,75.7549,17398200
21920,PYPL,2023-03-10,75.7649,75.7649,72.9314,73.2606,73.2606,13123800
21921,PYPL,2023-03-13,72.4545,73.7994,70.9220,72.4425,72.4425,14049000
21922,PYPL,2023-03-14,73.9041,74.4978,72.5074,73.0711,73.0711,12491500
21923,PYPL,2023-03-15,71.9437,73.7695,71.6045,73.7395,73.7395,10548700
21924,PYPL,2023-03-16,73.2656,74.3332,72.3527,74.1785,74.1785,11641700
21925,PYPL,2023-03-17,73.7794,74.8919,72.3108,72.8217,72.8217,27210400
21926,PYPL,2023-03-20,72.8316,73.9690,71.8539,73.0411,73.0411,16888500
21927,PYPL,2023-03-21,73.9690,76.6628,73.8992,76.5431,76.5431,12327600
21928,PYPL,2023-03-22,76.6827,76.9371,74.0688,74.1685,74.1685,11641300
21929,PYPL,2023-03-23,72.7817,74.3382,71.5446,72.3926,72.3926,18567600
21930,PYPL,2023-03-24,71.7541,73.7296,71.3650,73.7096,73.7096,9176200
21931,PYPL,2023-03-27,74.6424,74.9966,73.0112,73.1309,73.1309,11908900
21932,PYPL,2023-03-28,72.9314,73.4203,71.6943,72.5323,72.5323,9252400
21933,PYPL,2023-03-29,73.0411,74.1286,72.8316,74.0089,74.0089,8746700
21934,PYPL,2023-03-30,74.7572,75.0066,73.7296,74.2184,74.2184,8429800
21935,PYPL,2023-03-31,74.3382,75.8546,73.9491,75.7649,75.7649,8378600
21936,PYPL,2023-04-03,75.4506,75.7449,74.5327,75.1163,75.1163,8911700
21937,PYPL,2023-04-04,75.2860,75.5154,74.5576,75.0864,75.0864,8949100
21938,PYPL,2023-04-05,74.9368,74.9368,72.9464,73.4402,73.4402,10812700
21939,PYPL,2023-04-06,73.1010,74.8270,72.1133,74.7871,74.7871,10524500
21940,PYPL,2023-04-10,74.2883,74.6824,73.2906,74.3481,74.3481,7591800
21941,PYPL,2023-04-11,75.8546,76.2637,73.0411,73.4103,73.4103,14190900
21942,PYPL,2023-04-12,73.7695,75.5254,73.1808,73.3305,73.3305,10422300
21943,PYPL,2023-04-13,73.5400,75.3857,73.3903,75.3458,75.3458,8724100
21944,PYPL,2023-04-14,75.0266,76.5580,74.9767,76.3535,76.3535,8902700
21945,PYPL,2023-04-17,76.6578,77.7702,76.3734,77.1516,77.1516,9717600
21946,PYPL,2023-04-18,77.5308,77.7602,76.0342,76.2437,76.2437,7558900
21947,PYPL,2023-04-19,75.1263,75.7649,73.9291,75.1463,75.1463,8888300
21948,PYPL,2023-04-20,74.2284,74.7971,73.3005,73.4103,73.4103,8847600
21949,PYPL,2023-04-21,73.2307,74.0688,72.7518,74.0089,74.0089,8591100
21950,PYPL,2023-04-24,74.2384,74.7003,73.2108,74.1187,74.1187,7458400
21951,PYPL,2023-04-25,73.7296,74.1187,71.5945,71.6144,71.6144,10255800
21952,PYPL,2023-04-26,71.0458,72.5972,70.8662,71.8938,71.8938,9068800
21953,PYPL,2023-04-27,72.8316,74.1985,72.7917,74.0987,74.0987,11420100
21954,PYPL,2023-04-28,74.0688,75.8746,73.7495,75.8247,75.8247,10718900
21955,PYPL,2023-05-01,75.8546,76.3236,74.7971,74.9368,74.9368,6857900
21956,PYPL,2023-05-02,74.6474,74.8869,71.7641,72.1133,72.1133,12767000
21957,PYPL,2023-05-03,72.2430,72.8217,71.1854,71.2653,71.2653,11865700
21958,PYPL,2023-05-04,71.6045,72.8815,71.5895,71.6444,71.6444,10230500
21959,PYPL,2023-05-05,72.7917,74.9068,72.7718,74.7971,74.7971,11954200
21960,PYPL,2023-05-08,75.5354,76.2038,74.7422,75.3458,75.3458,22864000
21961,PYPL,2023-05-09,69.3696,69.5193,65.6981,65.7530,65.7530,68702600
21962,PYPL,2023-05-10,66.3466,66.4364,62.6352,63.2338,63.2338,46309100
21963,PYPL,2023-05-11,63.3037,64.2265,62.4955,64.0320,64.0320,27903300
21964,PYPL,2023-05-12,63.9522,64.0320,61.1686,61.5477,61.5477,28711100
21965,PYPL,2023-05-15,61.6076,62.5843,61.4380,62.1064,62.1064,20633500
21966,PYPL,2023-05-16,61.6575,61.8321,60.6099,60.6598,60.6598,17517500
21967,PYPL,2023-05-17,61.0090,61.5777,60.2607,61.3182,61.3182,19938700
21968,PYPL,2023-05-18,61.3182,61.5128,60.3206,61.1287,61.1287,19820500
21969,PYPL,2023-05-19,61.7572,61.8071,60.5680,60.7795,60.7795,19398000
21970,PYPL,2023-05-22,60.8094,63.0044,60.5101,62.8846,62.8846,20220600
21971,PYPL,2023-05-23,62.8846,63.1540,61.6974,61.8570,61.8570,16815500
21972,PYPL,2023-05-24,61.5078,62.0715,61.0888,61.6575,61.6575,14790300
21973,PYPL,2023-05-25,61.5976,61.5976,59.1782,59.2331,59.2331,24461300
21974,PYPL,2023-05-26,59.3628,60.4672,58.8140,60.0811,60.0811,20632500
21975,PYPL,2023-05-30,60.8992,62.0466,59.4127,61.9069,61.9069,21356700
21976,PYPL,2023-05-31,61.6974,63.0692,61.0289,61.8470,61.8470,27790800
21977,PYPL,2023-06-01,62.2661,63.4633,61.6874,62.9046,62.9046,16686200
21978,PYPL,2023-06-02,63.5930,64.2465,63.4154,63.8125,63.8125,16438700
21979,PYPL,2023-06-05,63.9222,64.8301,63.3585,64.3612,64.3612,13498300
21980,PYPL,2023-06-06,64.2814,65.0247,64.0819,64.8700,64.8700,13039200
21981,PYPL,2023-06-07,65.0995,65.1693,63.4034,63.8923,63.8923,15511900
21982,PYPL,2023-06-08,64.0519,64.5458,63.8374,64.0918,64.0918,13568500
